poduct name,product id,price,brand,category,date,user id,gender,age,store id,frequency
 פרי חטיף תמרים ואגוזי לוז בטעם קפוצינו,620518,7.9, פרי, מזון ומשקאות/מזון בריאות/חטיפי דגנים בודדים למבוגרים,19/06/2021,738,female,49,1,9
 פייבר וואן עוגיות אישיות בטעם בראוניז קרם עוגיות,638810,19.9, פייבר וואן, מזון ומשקאות/מזון בריאות/חטיפי דגנים מארזים למבוגרים,19/06/2021,738,female,49,1,2
 Sensiteva מגנזיום פלוס 520 מ\ג+B6 60 כמוסות, mp-00008475,74, Sensiteva, בריאות/תוספי תזונה/ויטמינים/ויטמין B6,25/10/2021,738,female,49,1,4
 פיור אויל שמן שקדים,166962,34.2, פיור אויל, בריאות/רפואה טבעית/שמני גוף ושמנים ארומטיים,25/10/2021,738,female,49,1,4
 TopMed קיסמי שיניים דנטליים אריזת משפחה, mp-00002497,20, TopMed, טיפוח/היגיינת הפה/ניקוי דנטלי וקיסמי שיניים/קיסמי שיניים,25/10/2021,738,female,49,1,2
 OS+ ולריאן כמוסות, mp-00009141,69, OS+, בריאות/רפואה טבעית/הרגעה טבעית,25/10/2021,738,female,49,1,4
 סופהרב כמוסות ויטמין B12+ חומצה פולית,614779,89.9, סופהרב, בריאות/תוספי תזונה/ויטמינים/ויטמין B12,12/05/2020,738,female,49,1,8
 פארו 715-מברשת שיניים רכה 5 שורות אינטרספייס,620326,28.9, פארו, טיפוח/היגיינת הפה/מברשות שיניים/מברשות שיניים מבוגרים,12/05/2020,738,female,49,1,3
 גאם מברשת אינטרדנטלית סופט פיקס אדוונס מדיום,616385,49.9, גאם, טיפוח/היגיינת הפה/מברשות שיניים/מברשות אינטרדנטליות,12/05/2020,738,female,49,1,7
 פיור אויל רבנסרה,274792,47.5, פיור אויל, בריאות/רפואה טבעית/שמני גוף ושמנים ארומטיים,12/05/2020,738,female,49,1,1
 נוטריקר נוטרי הר HSN קומפלקס, mp-00036113,89, נוטריקר, בריאות/תוספי תזונה/ויטמינים/קומפלקסים ושילובים,23/08/2020,738,female,49,1,10
 לייף BABYS ויטמין D3 טיפות,552943,18.4, לייף, בריאות/תוספי תזונה/ויטמינים,23/08/2020,738,female,49,1,10
 לייף וולנס פריכיות אורז מלא דקות למריחה,592016,6.9, לייף, מזון ומשקאות/מזון בריאות/קרקרי בריאות,23/08/2020,738,female,49,1,4
 לייף וולנס מוזלי שבולת שועל עם פירות יבשים טו גו,612385,6.9, לייף, מזון ומשקאות/מזון בריאות/דגני בוקר וגרנולה/גרנולה ומוזלי,23/08/2020,738,female,49,1,5
 אורל בי GUM & ENAMEL REPAIR משחת שיניים - להלבנה עדינה,579110,12.9, אורל בי, טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים לשיניים רגישות,23/08/2020,738,female,49,1,7
 Disney כדור כדורגל קפטן אמריקה מבריק, mp-00018236,55, Disney, צעצועים ומשחקים/צעצועי ספורט/כדורי משחק,06/07/2021,739,male,37,1,10
 Viga סט 6 מכוניות עבודות עפר, mp-00022924,74.9, Viga, צעצועים ומשחקים/כלי רכב צעצוע/מכוניות צעצוע,06/07/2021,739,male,37,1,7
 Bburago Bburago מכונית פרארי + שלט תנועה לנהג הצעיר, mp-00001888,209.9, Bburago, צעצועים ומשחקים/צעצועים על שלט/מכוניות ומשאיות צעצוע על שלט,06/07/2021,739,male,37,1,2
 Canal Toys דלי חול קינטי גדול, mp-00042680,69.9, Canal Toys, צעצועים ומשחקים/משחקי קופסה/ערכות יצירה,06/07/2021,739,male,37,1,8
 Cool Games \מילה מנצחת\-משחק  קלפים ללימוד הרכבת מילים, mp-00011081,35, Cool Games, צעצועים ומשחקים/משחקי קופסה/משחקי שפה ומספרים,06/07/2021,739,male,37,1,1
 Zuru ביצת הפתעות דינו ענקית SMASHERS- עונה 4, mp-00026526,199, Zuru, צעצועים ומשחקים/בובות ודמויות צעצוע/בובות בעלי חיים,17/03/2022,739,male,37,1,4
 AVIV.M&T טרמפולינה כולל רשת הגנה וכיסוי קפיצים- אדום, mp-00047670,585, AVIV.M&T, צעצועים ומשחקים/משחקי חוץ/טרמפולינות,17/03/2022,739,male,37,1,5
 Inov-8 BARE-XF 210 V3 נעלי אימון, mp-00041214,399, Inov-8, אופנה/אופנת גברים/נעלי גברים/נעלי בריאות,17/03/2022,739,male,37,1,2
 סמארט קליק קוד שבור, mp-00016012,59.9, סמארט קליק, צעצועים ומשחקים/משחקי קופסה/משחקי קלפים,21/09/2021,739,male,37,1,4
 Click Toy רחפן אוורסט עם מצלמה ותאורה לריחוף בלילה, mp-00028227,299.9, Click Toy, צעצועים ומשחקים/צעצועים על שלט/רחפנים,21/09/2021,739,male,37,1,7
 Loz מיני אבני בנייה - ספינת פיראטים, mp-00012168,69, Loz, צעצועים ומשחקים/צעצועי בנייה/קוביות משחק משתלבות,21/09/2021,739,male,37,1,5
 Derby טרמפולינה 1.4 מ עם רשת הגנה, mp-00004486,449, Derby, צעצועים ומשחקים/משחקי חוץ/טרמפולינות,21/09/2021,739,male,37,1,9
 melissa and doug סט שולחן וכיסא, mp-00040061,599, melissa and doug, לבית/ריהוט/רהיטי ילדים/כסאות ושולחנות ילדים,21/09/2021,739,male,37,1,2
 Blundstone מגפי גברים דגם 510, mp-00038877,449, Blundstone, אופנה/אופנת גברים/נעלי גברים/מגפי גברים,12/04/2022,739,male,37,1,10
 Spin Master מארז חול קינטי מנצנץ - טורקיז, mp-00026586,99, Spin Master, צעצועים ומשחקים/משחקי יצירה/בצק משחק ופלסטלינה,12/04/2022,739,male,37,1,2
 Buki France מנורת הר געש חשמלית + 5 ניסויים, mp-00037671,125, Buki France, צעצועים ומשחקים/משחקי קופסה/ערכות מדע,12/04/2022,739,male,37,1,7
 פפה הרכבת של סבא, mp-00003028,149.9, פפה, צעצועים ומשחקים/בובות ודמויות צעצוע/סטים למשחק,12/04/2022,739,male,37,1,5
 מפרץ ההרפתקאות מארז 6 רכבי מתכת Diecast, mp-00029844,199, מפרץ ההרפתקאות, צעצועים ומשחקים/כלי רכב צעצוע/מכוניות צעצוע,12/04/2022,739,male,37,1,8
 NAUTICA קפוצון לגבר, mp-00048769,349, NAUTICA, אופנה/אופנת גברים/ביגוד ספורט לגברים/טרנינג - ז׳קט וחלק עליון,05/05/2020,739,male,37,1,4
 Inov-8 Parkclaw 260 Knit נעלי ריצה לגברים, mp-00049854,700, Inov-8, אופנה/אופנת גברים/נעלי גברים/נעלי ריצה לגברים,05/05/2020,739,male,37,1,3
 Squishmallow בובה סקווישמלו בובה כרית קרלוס הסרטן 13 ס\מ, mp-00051886,29, Squishmallow, צעצועים ומשחקים/בובות ודמויות צעצוע/בובות,05/05/2020,739,male,37,1,6
 NIKE נעלי כדורגל  לגבר דגם VAPOR 13 ACADEMY MDS, mp-00016387,299, NIKE, אופנה/אופנת גברים/נעלי גברים/נעלי כדורגל גברים,05/05/2020,739,male,37,1,3
 Celia Dee חזיית סופט-קאפ ללא ברזלים בצבע לבן, mp-00045181,89, Celia Dee, אופנה/אופנת נשים/הלבשה תחתונה/חזיות,20/02/2020,740,female,34,1,6
 Head CLUB CHRIS T-Shirt JR חולצת טי שרט לנוער, mp-00036024,99.9, Head, אופנה/ילדים/ביגוד ספורט לילדים/חולצות ספורט,20/02/2020,740,female,34,1,3
 אגם הוצאה לאור הספר המחיק שלי אותיות ה- ABC, mp-00003165,54.4, אגם הוצאה לאור, יצירה ותחביבים/ספרים וחוברות/חוברות פעילות לילדים,20/02/2020,740,female,34,1,8
 CONVERSE נעלי תינוקות, mp-00037340,99, CONVERSE, אופנה/ילדים/נעלי ילדים/נעלי ספורט וסניקרס ילדים,20/02/2020,740,female,34,1,10
 On נעלי סניקרס מסדרת רוגר פדרר  The Roger Centre Court White Flame 48.99154, mp-00052721,749, On, אופנה/אופנת נשים/נעלי נשים/נעלי ריצה לנשים,20/02/2020,740,female,34,1,6
 Alo Yoga טייץ גבוה  לנשים דגם ALOSOFT FLOW, mp-00041634,329, Alo Yoga, אופנה/אופנת נשים/ביגוד ספורט לנשים/מכנסים וטייצים לספורט,19/04/2020,740,female,34,1,6
 GREEN חולצת נשים סינגל SUNDAY וי שחור, mp-00051995,59.9, GREEN, אופנה/אופנת נשים/חולצות וטופים/חולצות שרוול קצר,19/04/2020,740,female,34,1,1
 CONVERSE נעלי סניקרס  לנשים, mp-00037260,169, CONVERSE, אופנה/ילדים/נעלי ילדים/נעלי ספורט וסניקרס ילדים,19/04/2020,740,female,34,1,7
 Tie dye ערכת יצירה טאי דאי עם חולצת מבוגר ושלושה צבעים, mp-00001259,79, Tie dye, יצירה ותחביבים/יצירה לילדים/חומרים ליצירה,19/04/2020,740,female,34,1,4
 CONVERSE נעלי סניקרס לילדים ונוער, mp-00037227,169, CONVERSE, אופנה/ילדים/נעלי ילדים/נעלי ספורט וסניקרס ילדים,27/12/2021,740,female,34,1,2
 Alo Yoga טייץ  בעיצוב מותג בגדי היוגה הקליפורני  לנשים, mp-00023972,379, Alo Yoga, אופנה/אופנת נשים/מכנסיים/טייטס,27/12/2021,740,female,34,1,6
 Buki France ערכת יצירה להכנת צמידים נוצצים, mp-00037508,39, Buki France, יצירה ותחביבים/יצירה לילדים/ערכות יצירה,27/12/2021,740,female,34,1,6
 NIKE נעלי  אופנתיות לנשים  דגם AIR MAX EXCEE, mp-00018050,449, NIKE, אופנה/אופנת נשים/נעלי נשים/נעלי ספורט וסניקרס נשים,27/12/2021,740,female,34,1,10
 Disney סט פלסטיק שולחן + 2 כיסאות מיני מאוס, mp-00011322,215, Disney, לבית/ריהוט/רהיטי ילדים/כסאות ושולחנות ילדים,27/12/2021,740,female,34,1,5
 melissa and doug חוברת צביעה רב פעמית טוש מים - לימוד ABC, mp-00037726,39, melissa and doug, יצירה ותחביבים/ספרים וחוברות/חוברות פעילות לילדים,23/07/2021,740,female,34,1,5
 גוטקס Gottex מכנסיים ארוכים WAFFLE, mp-00047440,239, גוטקס Gottex, אופנה/אופנת נשים/מכנסיים/מכנסיים ארוכים,23/07/2021,740,female,34,1,10
 New Balance נעלי סניקרס  לנשים  דגם 997, mp-00028078,399, New Balance, אופנה/אופנת נשים/נעלי נשים/נעלי ספורט וסניקרס נשים,23/07/2021,740,female,34,1,8
 Alo Yoga טייץ בעיצוב מותג בגדי היוגה הקליפורני   לנשים, mp-00023983,429, Alo Yoga, אופנה/אופנת נשים/מכנסיים/טייטס,23/07/2021,740,female,34,1,3
 Biancashirts Everly - חולצה לבנה בייבוא אישי, mp-00013442,215, Biancashirts, אופנה/אופנת נשים/חולצות וטופים/חולצות שרוול קצר,23/07/2021,740,female,34,1,3
 קריסטל SWAROVSKI שרשרת כוכב הצפון משובצת קריסטל,597994,169, קריסטל SWAROVSKI, אופנה/אופנת נשים/תכשיטים/סט תכשיטים,26/05/2020,740,female,34,1,2
 Hot Tuna נעלי בית מפנקות לחורף - אפור פינוק, mp-00005371,99, Hot Tuna, אופנה/אופנת נשים/נעלי נשים/נעלי בית לנשים,26/05/2020,740,female,34,1,5
 KUMI מעיל BLACK, mp-00036967,290, KUMI, אופנה/אופנת נשים/מעילים,26/05/2020,740,female,34,1,7
 Hot Tuna נעלי בית מפנקות לחורף - אפור פינוק, mp-00005350,99, Hot Tuna, אופנה/אופנת נשים/נעלי נשים/נעלי בית לנשים,26/05/2020,740,female,34,1,7
 LEVIS גינס ליוויס לגבר דגם 501  גזרה ישרה, mp-00030743,449, LEVIS, אופנה/אופנת גברים/מכנסיים/ג׳ינס,09/03/2022,741,male,30,1,9
 Head PERF T-Shirt M חולצות טי שרט, mp-00035307,229.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,09/03/2022,741,male,30,1,3
 Havaianas כפכף מריו כחול גברים, mp-00012478,79.9, Havaianas, אופנה/אופנת גברים/נעלי גברים/סנדלים וכפכפים,09/03/2022,741,male,30,1,2
 NIKE נעלי אופנה  לגבר  דגם N110 D/MS/X, mp-00016624,599, NIKE, אופנה/אופנת גברים/נעלי גברים/נעלי ספורט וסניקרס גברים,09/03/2022,741,male,30,1,9
 Romantex חלוק אמבטיה מבוגר שמנת, mp-00019372,249, Romantex, אופנה/אופנת גברים/חלוקים ובגדים נוחים לבית/חלוקי בית לגברים,09/03/2022,741,male,30,1,3
 adidas סניקרס  סופרסטאר AF5666, mp-00036855,299, adidas, אופנה/אופנת גברים/נעלי גברים/נעלי ספורט וסניקרס גברים,09/03/2022,741,male,30,1,2
 גילט פיוזן מחסנית סכיני גילוח רב פעמיים,306465,79.9, גילט, טיפוח/גילוח והסרת שיער/גברים/להבים לסכין גילוח גברים,12/03/2020,741,male,30,1,1
 לוני טונס מכנס בוקסר באגס באני פרצופים, mp-00030414,49, לוני טונס, אופנה/אופנת גברים/הלבשה תחתונה לגברים/תחתוני גברים,12/03/2020,741,male,30,1,10
 Inov-8 Parkclaw 260 Knit נעלי ריצה לגברים, mp-00049840,700, Inov-8, אופנה/אופנת גברים/נעלי גברים/נעלי ריצה לגברים,12/03/2020,741,male,30,1,3
 Hot Tuna נעלי בית מפנקות לחורף - שחור, mp-00005279,99, Hot Tuna, אופנה/אופנת גברים/נעלי גברים/נעלי בית לגברים,12/03/2020,741,male,30,1,10
 Head DAVIES Polo Shirt M חולצת פולו, mp-00036158,209.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,16/02/2020,741,male,30,1,8
 Head CLUB CARL T-Shirt M חולצת טי שארט, mp-00036216,109.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,16/02/2020,741,male,30,1,8
 הארי פוטר מחזיק מפתחות הוגוורטס ממתכת כסף, mp-00030992,29, הארי פוטר, אופנה/אופנת גברים/אקססוריז לגברים/מחזיקי מפתחות,16/02/2020,741,male,30,1,7
 רחוב סומסום מכנס בוקסר עוגיפלצת משעשע, mp-00030697,49, רחוב סומסום, אופנה/אופנת גברים/הלבשה תחתונה לגברים/תחתוני גברים,16/02/2020,741,male,30,1,7
 Columbia כובע HIDEAWAY HAVEN CABLED, mp-00034730,139.9, Columbia, אופנה/אופנת גברים/אקססוריז לגברים/כובעים,16/02/2020,741,male,30,1,10
 Energym זוג משקולות צמיד לקרסול 0.75 קילו, mp-00011254,69, Energym, ספורט וחוץ/מכשירי כושר ומשקולות/משקולות וציוד לאימון כח/משקולת Kettlebells,16/02/2020,741,male,30,1,3
 Rick and Morty כובע מצחיה ריק ומורטי ציטוטים, mp-00028162,69, Rick and Morty, אופנה/אופנת גברים/אקססוריז לגברים/כובעים,10/01/2021,741,male,30,1,2
